Direction,JPY,SP500
1,0.010158767524045017,0.030176575885613302
-1,-0.0018037098565363435,-0.01264409976463949
-1,0.00023545108612487548,0.002455917468387113
1,-0.01049195125331402,-0.012123388553161767
1,-0.01284985157717925,-2.412949409146412e-05
1,-0.010659876440301657,0.005385124673049969
-1,0.000811556610035226,0.005976161208154034
1,0.009848319830266572,0.007952484206947304
1,-0.026783317758480443,-0.020495622391849922
-1,-0.012620559409046939,-0.00940819472523477
-1,0.006330189387365966,-0.01921030371818604
1,0.0010787935156864065,0.02227527809910315
-1,0.005376579393919547,0.005739683609530068
-1,0.012053772279952505,0.01099938322669501
1,0.002116919859110253,-0.0026307766980003286
-1,0.008906941475608311,0.011547624457066984
1,0.0016914344977378868,0.009940254893007634
1,-0.0012078754941180529,0.008193250880743685
-1,0.00353897256675965,0.004407221059555738
1,-0.004909664174228018,0.003857783189462121
1,-0.004447506623518982,0.01725734628949603
-1,0.0013767971399385964,-0.00342775438182816
-1,0.009183984635609856,-0.009274974180719202
-1,0.003921730585580178,-0.015403429491893472
-1,0.0034288937546637244,0.018702937617272826
-1,-0.00302958056802983,-0.002381901190283703
1,-0.010353637977005382,0.006103675520518083
1,0.005310601473576749,0.022868811759319294
-1,-0.025603869485346986,-0.009736970969505824
1,-0.014429307484931061,-0.02357866661261054
-1,-0.022554489047578473,0.020875881033744086
-1,0.004262581049158768,0.006138323314705994
1,-0.001106524350038668,0.008304179953257936
1,-0.002985204144458859,0.0007777825255770275
1,-0.006169156743280309,-0.005345449098244792
1,-0.008805305510453349,-0.014373165776594723
1,-0.015466252633076934,0.0010189441783642389
1,-0.0035285851714040883,0.015941436438456393
-1,-0.022249946156672484,-0.026887412641631754
1,0.00648475658040437,0.00720461609427191
-1,-0.009380424154353004,0.004804532754860216
-1,0.009380424154352997,-0.00623676715711885
1,-0.004859620794777946,0.014185912260733551
1,-0.019770151504173324,0.009709586028983391
1,-0.012033839563723676,-0.0002888175526877492
-1,-0.00860461724981215,-0.006240799408817562
-1,0.0015955702854769382,-0.008036537266599588
-1,0.02518884909268864,0.008796423752264611
-1,-0.019018298474121904,-0.003939855553143355
1,0.012412163797004477,0.005078570226933752
1,-0.002950126598013649,-0.005280447773136487
-1,-0.004905373342295196,0.0030240399165016563
1,-0.017030448101481754,0.0023010833904802165
-1,-0.014544673912411626,0.0012265431254714482
1,-0.007111311921270509,0.003248755637712777
-1,-0.01008053510524418,0.013284955119799062
1,0.013258044879983787,0.009556099638534588
1,0.009472395372975628,0.0017355560299998328
-1,0.0018077165857073542,0.0008233593107767255
-1,0.0022787704505876447,-0.006278906159330896
-1,0.0034084486700018592,-0.0026187344701167846
-1,-0.0012294889712595755,0.00794422343913298
1,-0.001610077536818254,-0.0021050605179158154
-1,0.010466363046262483,0.019768127444021864
1,0.009615009896321336,-0.013358284926443056
-1,0.006666691358189297,0.009794940554166062
-1,-0.004624927307813356,-0.01781366935169675
-1,-0.004460144914657573,0.012584511051037185
-1,-0.002610967540720402,-0.006013033207873907
-1,0.011696039763191236,0.0009938682364505236
1,0.0044198966981512855,0.0039442197247838
-1,-0.003589676642162136,-0.002067187040761713
1,0.010091828768592107,0.0052670995030748265
-1,0.01035243535605717,0.002141878794538886
1,0.008366743962754957,-0.001991782852393736
1,0.008590482037727843,0.007369034206896163
1,-0.005004373678848799,0.01060542748057703
1,-0.008354671876376094,-0.0004001621716564727
-1,-0.006094744445503036,0.008348962817338799
1,-0.018261257807752874,-0.018745768071649536
-1,-0.001560026716830846,0.0007872318272549783
-1,-0.03971710875120872,-0.005309897669647409
1,0.013320226163529948,-0.003469835096271646
1,-0.009875305449066339,-0.002857764547982483
1,0.010614880322061435,0.003651311031869777
1,0.00418062391236482,0.009856071252546804
-1,-0.001662589298421928,-0.022498933597887093
-1,-0.023106715520763654,-0.03268343733462584
1,0.008919514334673638,0.002979197399788732
1,-0.005828172453428099,-0.002059854303983406
-1,-0.0025593369355612736,0.0032445671346113124
-1,-0.009385361380713976,0.007300762428173117
1,-0.0037750286882472285,-0.006876390324079515
1,0.01922454971852335,-0.00825151977522521
1,0.0009415110986788271,0.02398174607344871
1,0.0034414532151766696,0.005283594642861079
1,0.0034296502227812043,0.006103866583414208
1,-0.003554064637787418,-0.0031780435355228983
1,-0.015461118255986043,-0.0004797649123840134
-1,-0.017690551368082227,-0.03473308693685451
-1,-0.01951120591453097,0.007649135157990982
-1,-0.005401809687719918,0.007479746845220097
1,-0.008863680501486174,0.010202511932517963
-1,0.009644395858877029,-0.0023146791617522167
-1,0.0018530243512028296,0.011301841944682268
1,0.012796009165251221,-0.0025564311564624134
1,0.008453808290957541,0.010554717551172637
-1,-0.01364092625707273,0.0037596271881192565
-1,-0.005920871188984592,0.021590622361843493
1,0.006783917796891438,-0.0059484252608933245
-1,-0.005411344814860956,-0.0059840187314388745
-1,-0.0015745809418308808,0.00640859154067423
1,-0.010244628467768746,-0.024752544934210523
-1,0.006834643124084523,0.006591619492882584
1,0.010837181967613482,-0.01658330029804498
1,-0.0013344372010569401,0.030298789918350274
-1,-0.021863564239049556,-0.009015127396120455
-1,-0.004020508955572992,0.018921097917630754
1,0.0021407995001960314,-0.024551182702322684
-1,0.001972063087762159,0.00015142705677977344
1,0.008032828403664895,-0.0019051444209960938
-1,0.001434202407313367,-0.020093461661255283
1,0.008652980551368698,0.0022305445556905666
-1,0.010146060730202789,-0.014085046459405347
1,-0.00041904040362158865,0.026145274085164667
1,2.9937281397652763e-05,0.0022424685883490124
1,-0.002137777526372258,-0.0012185792273305704
-1,0.01035649816731221,0.0030653951447309146
-1,-0.014093584286547447,0.01141761291119418
-1,-0.004708731911799624,-0.0025570833165072795
-1,0.003593921389436339,0.011997996543019194
1,-0.0025556933396203444,0.01740745911362368
-1,-0.002188592963404717,0.005853506509184733
-1,-0.009006328753369826,0.0010587381581955658
-1,-0.011270149206311265,0.012658886032966884
-1,-0.010471516784000282,-0.005526237201409258
-1,-0.051127264124180984,0.008512946753169775
-1,-0.013425833923772574,0.012080224916775613
-1,-0.011516656468886825,0.010938527022587997
1,-0.00519276884232049,-0.0005191478474487865
-1,-0.03248231216449532,0.011339316990116964
1,-0.02608478716098343,0.005533412304352909
1,-0.01735729003052296,-0.0014542725498092894
-1,0.015007507143358361,0.012158148060168697
1,0.004060688229643632,0.010455866563994394
-1,0.009873040183456815,0.01038576586618776
-1,0.026802802628575727,-0.012175401780206601
-1,-0.009308208357129168,0.008553659395359438
1,-0.02215727111771406,0.016778127477669907
-1,0.006661081153400507,-0.008619050855129828
-1,-0.002791777903357829,0.022271661996480237
1,0.0023073247056493813,0.01813659979288403
-1,0.0010159001039096874,-0.00906393263846851
1,0.006625229432655847,0.021106557739530893
1,0.025693353221895653,0.006306831089864177
1,0.007936052581919654,-0.011261840867070563
1,-0.003317054046755743,0.01667675226219491
1,0.02200141637473835,-0.007113137602649742
1,0.026049405082187733,-0.006875871162306152
1,0.04580597504231703,0.007358847506183463
-1,0.0002693044710457282,0.0015901835758181345
1,0.01177816560386851,0.0066552748273893975
1,0.009980529318905827,0.015556513075211633
1,0.031156659836644385,0.018460223859287903
-1,0.000922907814005673,-0.0027809199457584873
1,-0.01994257958111941,0.004596356914695357
1,0.009049204175669326,-0.0032907443542768674
-1,-0.001360118947049446,0.0034447801692797167
1,-0.0023473255257814444,0.005051415131269416
-1,0.004798173386122763,-0.01329744699734327
1,0.01911158155906719,0.018577435025697905
-1,-0.007240398137299423,0.0036338791096723936
1,-0.004052859473096103,0.012324263561672974
1,-0.006045949741582361,-0.00016672111273906707
1,0.0038310440031687435,0.011616203007141673
1,-0.0023087179116814574,0.017150838286431734
1,0.004061359630100233,-0.001847843798770021
1,0.0028979120945819524,-0.007148203687364429
1,0.008312989589257353,0.0064827099100622735
1,0.020556549529178902,0.0012656235310048384
-1,0.0012191058226868876,-0.024457155328062377
1,0.0037242929371361843,0.016512716381853712
1,0.008611382022353975,0.01587447159185715
1,0.005363401168150748,0.02261803630245565
1,-0.007726033164926363,0.03177764488774258
-1,0.0023908368959684127,-0.012864845901422403
-1,-0.013220908497804855,0.016985148169476764
-1,-0.0015063402600434066,-0.022571861457996216
-1,0.004578714633602085,-0.017013087763570856
1,0.0019735100716237,0.0124400481756888
1,0.008757747266194502,0.014225698799496379
1,0.0006199453519489837,-0.00790053644968184
1,0.007931353423919615,0.01592211837636693
-1,0.008340223590422758,-0.02963300122682084
1,-0.004082564073709953,0.013044521454204398
1,-0.013166070946622057,0.012922507092143742
-1,-0.01592651346073592,-0.018269534626021728
-1,0.0032989484734738325,0.016170809259021923
1,0.010585816654912256,0.025466850950621834
-1,0.0091785479717698,0.014249750731792377
1,0.009224532077570426,-0.013935823530238515
-1,0.00743449902139135,0.006242435923181621
1,0.0018065029832508301,-0.011141460786949942
1,-0.006738241660372835,0.0014857936653028968
1,0.007800444732581257,0.00566739897513669
-1,0.008919966755214136,-0.019864068367236466
-1,0.0016585780818588471,-0.017259926896592837
-1,-0.014172603845258185,-0.01161178271963405
-1,-0.007328876644454277,-0.0044404425458306595
-1,-0.0067772951656539255,0.04096409229712167
-1,0.004108996289714739,-0.0005888826297676021
1,0.00012987374434971099,0.004686247668300755
1,0.004119365426754192,0.0027322525409150884
-1,-0.0002864177931225285,-0.02280585684365269
-1,0.008291318658767805,0.005643645326533432
1,0.008086789474557803,0.037213713970757324
1,-0.0019563690582031466,0.009491433256516689
1,0.004353384833147527,-0.0012234413798470015
-1,0.011666618676843451,0.022009348387916364
-1,-0.0016147411401040844,-0.0011411991693729656
1,0.008199149127869652,0.014396533601938388
-1,0.00580679444251305,-0.014025509456123932
-1,0.007892352797218484,0.004057893065025961
1,-0.006989737807394472,0.03771557432499697
-1,-0.015177935761749499,0.009261579087280735
1,0.0003142663478036008,0.014949631112016904
-1,0.01656933253929464,0.011011288411384821
-1,-0.000830374069373657,-0.023280232524089596
1,0.0014041659222654307,-0.014929663601323877
-1,0.005237157857807035,0.027385593561712
-1,0.008470811664832923,0.010520378026177349
-1,0.008598177331355726,-0.011642652158977206
-1,0.0,0.015217199145243047
1,0.007994197385155671,0.021711224417118424
-1,0.01579919043637058,-0.007305908902492066
1,0.019280320141259726,0.020094662159563126
-1,0.018185298002125858,0.004315526031713462
1,0.003484465257244515,0.02368009106408819
1,0.0007277726436128616,-0.008334108167009191
-1,-0.01761441611260788,-0.013751417965869539
-1,8.226728645991509e-05,0.017734582944255218
-1,0.008355910008993266,-0.014767420602390986
1,0.003989421126659619,-0.011501020386269174
-1,0.004863428569720507,-0.013119703357298724
-1,-0.003807676654546237,-0.020865346786806547
-1,0.023345490868363586,-0.027081992585098892
1,-0.0003172337246051123,0.03815648082484051
1,-0.0003966837292685169,-0.0012666002255657246
1,0.005697119381461468,0.06033480232769206
1,-0.020566687460462283,0.014422546440729508
1,-0.054026951462558724,0.006007731333056782
-1,-0.024004249719486677,0.020611696788331694
1,0.012117164009164261,0.0014746567692717175
1,-0.0021530387682426543,0.01140496192888647
1,-0.0257622421175127,0.04027314310427103
-1,0.006437128175352991,0.006060378826102936
1,0.005871801630284287,-0.012766157699830298
-1,-0.002887772735321155,0.032837078590027206
-1,-0.009244244199443504,-0.00026176920212876795
1,0.021178703547589592,-0.001506572424737881
1,0.0038029432176925073,0.02533992130939972
-1,0.019223967638497177,0.008855144776267103
-1,-0.003390695797467191,-0.01446314537722926
-1,-0.009898536321215585,-0.035689431641792786
-1,0.00981362144832467,0.0249197320143077
-1,0.010978912744677978,-0.02640841963018335
1,0.016410881025268442,0.03235687703129642
-1,-0.00888009486970414,-0.005547910685629167
1,0.010366224601612208,0.028384058095631718
-1,-8.250484720650164e-05,-0.005581019221188034
-1,0.0004949270083705664,0.020741545038383505
-1,-0.0008250144845481231,0.002018573043647142
1,-0.002975700658321945,-0.02388217732117874
-1,0.0033057881344996315,-0.0026725628549735645
-1,-0.0048798740400625975,-0.029114378855870506
-1,0.01620167846243418,0.013994913875015997
-1,0.025690964001478456,0.0009052041249789332
1,0.003650797705706068,0.036738102408730634
-1,0.008440865798590593,-0.008016767333662257
-1,0.014737683408849107,0.029282311203237557
-1,0.005249761149789019,-0.03138836760742754
-1,-0.004012041489960881,-0.006957285410568056
-1,0.005320186803666356,-0.010959952023168414
1,0.005368522748879136,0.04037164099586398
-1,0.014729595894268123,-0.04978084582391777
1,-0.012208682447397586,0.035807348380825665
1,-0.02667443319125328,-0.0040852361796555065
-1,-0.012457781551126947,0.023418535113742745
1,-0.005090688690253588,0.03230003903155665
-1,-0.010179224670963993,0.007507850391463601
-1,0.019466111276500456,0.013746927366859176
1,0.009044853042224257,0.014523550172794166
1,-0.007387066990560943,0.006033162987341399
-1,0.012697090399840408,0.012164198806336603
-1,0.012153263337636304,0.0281875581552552
-1,-0.0023880148466474444,-0.003390227472427977
-1,0.0291109289207914,0.024580399655607425
1,-0.005332945376627809,-0.010772978389621095
-1,-0.01808697379846073,0.010790810243524523
1,0.005277460717165224,-0.013287933484619485
-1,0.009263543844601667,0.011754790882928086
-1,0.002641810043090278,-0.011538196420089297
1,0.009378468410064898,0.0005322504389147596
1,0.014824969459781087,0.0015681249053481577
-1,0.01410069025241821,-0.017853665530181206
-1,0.008092529713175308,0.020901789407297856
-1,0.021288760986130507,-0.013576399907529929
1,-0.014547001247544534,0.001645889198716627
-1,0.004208430192124664,0.02914450955134234
1,-0.0014958865915828024,0.01159863594380826
-1,-0.0009271476611800697,0.015501694816267977
1,0.0005706541277619856,0.019072701955371883
-1,0.0022793656139816734,-0.03948866481908277
1,0.01518122713024972,-0.017803053634102717
-1,0.016127139460655953,-0.02825382323477925
-1,0.007761827613808281,-0.024813048504563194
1,-0.011838530444179598,0.017248633160867673
-1,-0.005972239973472927,-0.051330265781368595
1,-0.049107132975040865,-0.053235158296471796
-1,-0.023763934281388448,0.03547610509832761
1,-0.0024753416232319377,0.010871682727927939
-1,0.0148349658640872,0.023886737179842576
-1,0.002512749825542461,-0.04118102043638384
-1,-0.08011037062594281,-0.018329705660640575
1,-0.06031979023352257,0.07061897888550779
1,-0.008102044234713864,0.013398786697980683
-1,0.00827191004113549,0.02581573557116499
1,-0.010071781964786156,0.037813446444074014
1,0.050353503175161934,-0.013491038665159
1,-0.015868781094287247,0.033052913552920775
1,0.009978229822795361,0.02443362032817082
-1,-0.009646774731925123,-0.013161444280300456
-1,-0.020930023131488024,-0.008774406939251514
-1,-0.019909231963026908,0.01832300971305196
-1,0.003618198295981,0.03168056040489852
1,-0.016123788975328412,0.0024108828618978257
-1,-0.022983421289526542,0.0366287968658465
1,0.004728141195945896,-0.025279767631387593
1,0.014314992170810578,-0.014641084203647617
1,0.010212631859840606,0.04348291424074264
-1,-0.019290383352681996,-0.03195138918529549
1,0.013192803484563417,-0.007507551989136873
1,0.036377005669838154,0.0073622671123263995
1,0.013390441937567528,-0.0007184638570431166
1,0.010749235302345658,0.02955105322202181
1,-0.010499869106797299,0.014879301044416163
1,-0.0223557507652198,0.0036239749987304034
-1,0.005678221960157542,-0.012772764406838623
1,0.010508272056290985,0.008476539906356198
1,0.013373958527637732,0.04135983796493724
-1,-0.016556807349146628,-0.022007731170670453
1,-0.0015952314369009363,0.028291945368393988
-1,0.0034391679244979807,-0.016099664435644756
1,0.010909956225449748,0.007327858385875709
-1,0.005287083773974146,-0.00536750272433402
-1,0.019500475146540512,-0.005629517434489345
-1,-0.01629231215143503,-0.02161837064163836
1,-0.0035377880495940923,0.01970715806703061
1,-0.015365112715872565,-0.026025818462988407
1,0.00617440426310679,0.03732678700485687
1,0.012974852488003182,-0.020714324713948826
1,-0.005929359379370287,0.0561086150395021
1,0.009862823436449827,0.008631335031462756
1,-0.009367365127387837,0.010984993619304918
-1,-0.02592551958773308,-0.0445652466240784
1,-0.019246990790119094,-0.021016070231392806
-1,-0.01111701565656428,-0.02162870447717018
1,0.006528858882463631,0.020845752328896655
1,-0.021842015630846104,0.006703447679516535
-1,-0.010609469640823526,0.008685757488798254
1,-0.01571848080483377,0.006630914565874779
1,-0.0009109127975467131,-0.004119726710138988
-1,-0.039785896077924154,-0.012087609794969725
-1,-0.007042282625413035,-0.04445044575755834
1,0.01384695872611103,0.004257593940378594
1,0.009374775699423904,0.04064202978540219
-1,-0.006271373575425924,-0.06862563102320941
-1,-0.007918593413310042,0.0425632798734812
1,-0.008649832933922574,0.04600412483362213
1,0.0007634316622340677,0.005341760648799722
-1,0.003047911684227567,0.018675431256242454
1,0.004459845130078247,0.018410305759993327
1,-0.0150723066983363,-0.003790582361404424
-1,-0.016181739648771436,0.011705763114229217
-1,0.0030236550712603593,-0.011409295649511009
-1,0.006407166856098854,0.002811764708513217
1,-0.01119069723492088,0.025916798052535158
1,-0.00029361389983380325,0.007453287265211629
-1,0.020731150282443017,-0.019088660403746575
1,0.014090103631107222,0.016294236579824088
-1,-0.0052130348851129925,-0.016370540768230593
1,0.0059690356771205395,-0.05798473703449907
1,0.01788186017889872,0.04612724230581595
-1,0.01162374710955001,-0.026499955540096935
1,0.004940540699011575,-0.0300255831362979
1,0.013236820648872445,-0.00950200751138305
1,-0.0254494512036418,0.05529884880595804
-1,-0.014329825554824855,-0.010056355289838432
-1,-0.011310205391586557,0.0485488279482189
1,0.013930948186982822,0.04211281714242982
1,-0.015258843668078496,-0.019088235900291937
-1,-0.003803732239246761,0.011788151750073455
1,0.009859768916288324,-0.11135398834946161
-1,-0.01148074662521683,0.055892140408077835
-1,0.01552914456610257,0.012393785473432752
1,0.020644214649485692,-0.013726133575036934
-1,0.0031244281987816,-0.008179247333747638
-1,-0.0011934818951662097,-0.009908466010820665
-1,-0.015179854606662263,-0.020776505283183585
1,0.0036307818129091567,0.06954132653711807
1,-0.013001165218047814,-0.013843851422527552
-1,0.003664900968130593,0.005141371303120696
1,-0.01426503807947831,-0.015816197516441068
1,0.004367233752217848,0.009060582549832845
-1,0.014390090777660274,0.01656765217994217
-1,0.005494263483634039,0.020797808041931595
-1,0.0066642231091281375,-0.019925974405940735
-1,0.007536107718461646,-0.04159100366677103
-1,-0.0025669247684792017,0.02986189652747572
1,-0.004139269121169147,0.00607198473081335
1,0.002669491160455353,0.013416501522468548
1,-0.011185695550900718,0.009826059829677406
-1,-0.011876513096011735,0.009460941690468794
-1,-0.005092909244525987,-0.017425095947132176
-1,0.010814982922032193,-0.019383671791606095
-1,0.0009349290135014078,-0.01172764301697044
-1,0.005684216022363691,-0.008463820194558625
1,0.01255787509367867,-0.01934343917672459
-1,-0.012000513258534563,-0.02502318404954997
-1,0.006295151320476666,0.01642706579021593
-1,-0.00027689325941833865,-0.012497937176599326
1,0.0014758788768831886,0.03357796145151185
1,-0.009260182849387122,-0.04348492946609681
-1,0.011193974142191723,0.0012729935736631069
-1,0.01533716388419135,-0.019155445909281605
1,0.004339185980303496,-0.019978112703717195
-1,0.000360750364662886,0.04071891552330049
-1,0.00924478154485482,-0.04306342404975302
-1,0.0043681816727528,-0.004736323784116021
1,0.01737180496365315,0.010913149519341872
1,0.006708803206393005,-0.01674964822323163
-1,0.014739740201090534,0.015438476077463225
1,0.008520116293412344,0.018030686029569396
-1,-0.0062978931566948955,0.009201145953412619
1,-0.010297868399473133,-0.004052615834949296
-1,8.625522927673338e-05,-0.026057754210090427
-1,0.0051617458033415,-0.010113629278245634
1,-0.0032660106384422892,-0.04371447533282674
-1,0.009595687061855335,-0.009419216763779187
1,0.017998711406951928,-0.0006159912415693198
-1,0.01636317086241577,-0.06956810347827701
1,0.013745920904635136,-0.009343641101163959
-1,0.003569114755687685,0.017825319621872497
1,0.013511545428523673,-0.027877075535799156
1,-0.006250521191476364,0.04764881600860135
1,-0.011561757120723277,0.04903555623227623
1,-0.0032581278312821963,0.008068912248033262
1,-0.005645341235565465,0.010763409926556682
-1,0.0015576965641999631,-0.016670455281484815
-1,0.009620162241091247,0.036486841844848725
-1,-0.01842426732605836,-0.010950122940575648
-1,-0.009049084205399327,-0.013566931431171455
1,0.0019162680306736436,0.003397109724784284
-1,0.015363315311241108,-0.04082329360701259
1,0.013110403166475226,0.009009321199453836
-1,0.0054056366251148385,-0.0007919003793990164
-1,0.0067361922721543436,-0.027985643490092423
1,-0.00280123437407098,0.020854681418588195
-1,-0.0044983608668276425,-0.003981062933120394
-1,-0.003225549123502151,-0.0041627838521868365
1,0.004995176354939691,0.007049145801034065
-1,-0.011477655906846263,-0.02012115401799544
-1,-0.01763280194728121,-0.023970964851550987
-1,-0.006474663608205941,0.019566931101757366
-1,-0.003086036061928056,-0.04430301916858214
-1,0.004750206857049844,-0.04308207808603501
-1,-0.009019603489078926,0.00620664685627534
-1,-0.018457894271159375,-0.12330381425393094
1,0.01155492890248892,0.07492261237224164
1,0.01791592499952159,0.02882344738829625
1,0.002154994617654729,0.01874279331914703
-1,0.002563361886519882,-0.01678464622732042
1,0.013697158985260445,0.028586629030659852
-1,-0.0058823699030665245,-0.015886779130504625
-1,-0.010047025137873838,0.02999994660229151
1,0.010210892405753793,0.01623788583915838
1,0.01156647251760961,0.010214150069759181
1,0.001941748182910384,-0.009511874452661771
1,0.007007398493902939,0.016416450353700318
-1,0.015530117407966287,-0.030878312450178417
-1,0.014202443598411097,0.01922479087693625
1,0.019596368486478367,0.013990370698568684
1,0.004269275372262229,0.009847812292821778
-1,0.005311089874408153,-0.023218262340764354
-1,-0.002045222846767996,-0.01585479198171803
-1,0.01564882972247359,0.005042404319809429
-1,-0.00343977008569969,-0.0098251079421119
-1,0.0017213640444008272,-0.023423128815771962
1,-0.0059249432712693015,0.00723515509335902
1,0.0048026506840542415,-0.013072161669661825
1,0.0034377135716196004,0.03776077494847727
1,-0.029527468802271632,0.028337047322502865
-1,-0.010117088263404468,0.001587641389730587
-1,0.02423245633742977,-0.015085503426834642
-1,0.006569780096231941,-0.001141014647959024
1,-0.0013557281582434885,-0.02172660925560427
